Driver,Team,Compound,TyreLife,Position,LapTimeSeconds,Year,Round
BOR,Kick Sauber,HARD,33.0,12.0,77.525,2024,10
BOR,Kick Sauber,HARD,34.0,12.0,77.762,2024,10
BOR,Kick Sauber,HARD,35.0,12.0,77.613,2024,10
BOR,Kick Sauber,HARD,36.0,12.0,77.567,2024,10
BOR,Kick Sauber,HARD,37.0,13.0,78.337,2024,10
BOR,Kick Sauber,HARD,38.0,13.0,77.879,2024,10
BOR,Kick Sauber,HARD,39.0,13.0,77.265,2024,10
BOR,Kick Sauber,HARD,40.0,13.0,77.194,2024,10
BOR,Kick Sauber,HARD,41.0,13.0,77.284,2024,10
BOR,Kick Sauber,HARD,42.0,13.0,77.562,2024,10
BOR,Kick Sauber,HARD,43.0,13.0,77.497,2024,10
BOR,Kick Sauber,HARD,44.0,13.0,77.201,2024,10
BOR,Kick Sauber,HARD,45.0,13.0,77.048,2024,10
BOR,Kick Sauber,HARD,46.0,13.0,76.911,2024,10
BOR,Kick Sauber,HARD,47.0,13.0,77.082,2024,10
BOR,Kick Sauber,HARD,48.0,13.0,77.249,2024,10
BOR,Kick Sauber,HARD,49.0,18.0,93.551,2024,10
BOR,Kick Sauber,MEDIUM,1.0,18.0,80.85,2024,10
BOR,Kick Sauber,MEDIUM,2.0,17.0,75.978,2024,10
BOR,Kick Sauber,MEDIUM,3.0,17.0,75.618,2024,10
BOR,Kick Sauber,MEDIUM,4.0,16.0,75.641,2024,10
BOR,Kick Sauber,MEDIUM,5.0,16.0,75.666,2024,10
BOR,Kick Sauber,MEDIUM,6.0,16.0,75.515,2024,10
BOR,Kick Sauber,MEDIUM,7.0,16.0,75.414,2024,10
BOR,Kick Sauber,MEDIUM,8.0,16.0,76.041,2024,10
BOR,Kick Sauber,MEDIUM,9.0,16.0,76.297,2024,10
BOR,Kick Sauber,MEDIUM,10.0,16.0,77.176,2024,10
BOR,Kick Sauber,MEDIUM,11.0,16.0,75.891,2024,10
BOR,Kick Sauber,MEDIUM,12.0,16.0,75.575,2024,10
BOR,Kick Sauber,MEDIUM,13.0,16.0,76.055,2024,10
BOR,Kick Sauber,MEDIUM,14.0,16.0,76.028,2024,10
BOR,Kick Sauber,MEDIUM,15.0,15.0,77.665,2024,10
BOR,Kick Sauber,MEDIUM,16.0,15.0,76.037,2024,10
BOR,Kick Sauber,MEDIUM,17.0,15.0,113.764,2024,10
BOR,Kick Sauber,MEDIUM,18.0,14.0,117.562,2024,10
BOR,Kick Sauber,MEDIUM,19.0,14.0,106.03,2024,10
BOR,Kick Sauber,MEDIUM,20.0,14.0,120.889,2024,10
SAI,Williams,HARD,1.0,16.0,90.973,2024,10
SAI,Williams,HARD,2.0,16.0,79.473,2024,10
SAI,Williams,HARD,3.0,16.0,78.399,2024,10
SAI,Williams,HARD,4.0,16.0,77.511,2024,10
SAI,Williams,HARD,5.0,16.0,77.317,2024,10
SAI,Williams,HARD,6.0,16.0,77.611,2024,10
SAI,Williams,HARD,7.0,16.0,77.634,2024,10
SAI,Williams,HARD,8.0,16.0,77.28,2024,10
SAI,Williams,HARD,9.0,16.0,77.233,2024,10
SAI,Williams,HARD,10.0,16.0,77.501,2024,10
SAI,Williams,HARD,11.0,16.0,77.298,2024,10
SAI,Williams,HARD,12.0,16.0,78.238,2024,10
SAI,Williams,HARD,13.0,15.0,79.482,2024,10
SAI,Williams,HARD,14.0,14.0,78.75,2024,10
SAI,Williams,HARD,15.0,13.0,77.863,2024,10
SAI,Williams,HARD,16.0,12.0,77.836,2024,10
SAI,Williams,HARD,17.0,11.0,77.446,2024,10
SAI,Williams,HARD,18.0,11.0,77.196,2024,10
SAI,Williams,HARD,19.0,10.0,77.077,2024,10
SAI,Williams,HARD,20.0,9.0,78.229,2024,10
SAI,Williams,HARD,21.0,9.0,77.196,2024,10
SAI,Williams,HARD,22.0,9.0,77.247,2024,10
SAI,Williams,HARD,23.0,9.0,77.292,2024,10
SAI,Williams,HARD,24.0,9.0,77.297,2024,10
SAI,Williams,HARD,25.0,9.0,77.394,2024,10
SAI,Williams,HARD,26.0,9.0,77.291,2024,10
SAI,Williams,HARD,27.0,9.0,77.3,2024,10
SAI,Williams,HARD,28.0,9.0,78.029,2024,10
SAI,Williams,HARD,29.0,9.0,77.491,2024,10
SAI,Williams,HARD,30.0,9.0,77.382,2024,10
SAI,Williams,HARD,31.0,9.0,76.955,2024,10
SAI,Williams,HARD,32.0,9.0,77.118,2024,10
SAI,Williams,HARD,33.0,10.0,78.138,2024,10
SAI,Williams,HARD,34.0,10.0,77.385,2024,10
SAI,Williams,HARD,35.0,10.0,77.911,2024,10
SAI,Williams,HARD,36.0,10.0,77.398,2024,10
SAI,Williams,HARD,37.0,10.0,77.263,2024,10
SAI,Williams,HARD,38.0,10.0,77.333,2024,10
SAI,Williams,HARD,39.0,10.0,77.227,2024,10
SAI,Williams,HARD,40.0,10.0,77.13,2024,10
SAI,Williams,HARD,41.0,10.0,76.76,2024,10
SAI,Williams,HARD,42.0,10.0,76.915,2024,10
SAI,Williams,HARD,43.0,10.0,77.124,2024,10
SAI,Williams,HARD,44.0,10.0,76.863,2024,10
SAI,Williams,HARD,45.0,10.0,76.835,2024,10
SAI,Williams,HARD,46.0,10.0,76.894,2024,10
SAI,Williams,HARD,47.0,10.0,76.786,2024,10
SAI,Williams,HARD,48.0,10.0,76.656,2024,10
SAI,Williams,HARD,49.0,10.0,76.88,2024,10
SAI,Williams,HARD,50.0,9.0,76.685,2024,10
SAI,Williams,HARD,51.0,9.0,76.555,2024,10
SAI,Williams,HARD,52.0,9.0,76.426,2024,10
SAI,Williams,HARD,53.0,9.0,76.678,2024,10
SAI,Williams,HARD,54.0,9.0,76.687,2024,10
SAI,Williams,HARD,55.0,9.0,76.846,2024,10
SAI,Williams,HARD,56.0,10.0,77.283,2024,10
SAI,Williams,HARD,57.0,11.0,93.451,2024,10
SAI,Williams,MEDIUM,1.0,11.0,78.678,2024,10
SAI,Williams,MEDIUM,2.0,11.0,74.389,2024,10
SAI,Williams,MEDIUM,3.0,11.0,74.783,2024,10
SAI,Williams,MEDIUM,4.0,11.0,75.299,2024,10
SAI,Williams,MEDIUM,5.0,11.0,75.162,2024,10
SAI,Williams,MEDIUM,6.0,11.0,75.081,2024,10
SAI,Williams,MEDIUM,7.0,11.0,74.452,2024,10
SAI,Williams,MEDIUM,8.0,11.0,74.459,2024,10
SAI,Williams,MEDIUM,9.0,11.0,105.951,2024,10
SAI,Williams,MEDIUM,10.0,10.0,117.479,2024,10
SAI,Williams,MEDIUM,11.0,10.0,123.54,2024,10
SAI,Williams,MEDIUM,12.0,10.0,124.853,2024,10
HAD,Racing Bulls,MEDIUM,1.0,11.0,89.263,2024,10
HAD,Racing Bulls,MEDIUM,2.0,11.0,78.419,2024,10
HAD,Racing Bulls,MEDIUM,3.0,11.0,77.597,2024,10
HAD,Racing Bulls,MEDIUM,4.0,11.0,77.88,2024,10
HAD,Racing Bulls,MEDIUM,5.0,11.0,77.198,2024,10
HAD,Racing Bulls,MEDIUM,6.0,11.0,77.462,2024,10
HAD,Racing Bulls,MEDIUM,7.0,11.0,77.412,2024,10
HAD,Racing Bulls,MEDIUM,8.0,11.0,77.301,2024,10
HAD,Racing Bulls,MEDIUM,9.0,11.0,77.381,2024,10
HAD,Racing Bulls,MEDIUM,10.0,11.0,77.705,2024,10
HAD,Racing Bulls,MEDIUM,11.0,11.0,78.216,2024,10
HAD,Racing Bulls,MEDIUM,12.0,12.0,79.153,2024,10
HAD,Racing Bulls,MEDIUM,13.0,20.0,96.665,2024,10
HAD,Racing Bulls,HARD,2.0,20.0,80.296,2024,10
HAD,Racing Bulls,HARD,3.0,20.0,77.53,2024,10
HAD,Racing Bulls,HARD,4.0,20.0,77.439,2024,10
HAD,Racing Bulls,HARD,5.0,20.0,77.34,2024,10
HAD,Racing Bulls,HARD,6.0,19.0,77.375,2024,10
HAD,Racing Bulls,HARD,7.0,19.0,77.344,2024,10
HAD,Racing Bulls,HARD,8.0,19.0,77.199,2024,10
HAD,Racing Bulls,HARD,9.0,19.0,77.068,2024,10
HAD,Racing Bulls,HARD,10.0,19.0,77.152,2024,10
HAD,Racing Bulls,HARD,11.0,18.0,77.622,2024,10
HAD,Racing Bulls,HARD,12.0,17.0,77.424,2024,10
HAD,Racing Bulls,HARD,13.0,17.0,77.085,2024,10
HAD,Racing Bulls,HARD,14.0,17.0,76.956,2024,10
HAD,Racing Bulls,HARD,15.0,17.0,77.313,2024,10
HAD,Racing Bulls,HARD,16.0,17.0,76.906,2024,10
HAD,Racing Bulls,HARD,17.0,17.0,77.147,2024,10
HAD,Racing Bulls,HARD,18.0,17.0,76.842,2024,10
HAD,Racing Bulls,HARD,19.0,17.0,77.124,2024,10
HAD,Racing Bulls,HARD,20.0,17.0,77.449,2024,10
HAD,Racing Bulls,HARD,21.0,17.0,77.48,2024,10
HAD,Racing Bulls,HARD,22.0,17.0,77.405,2024,10
HAD,Racing Bulls,HARD,23.0,17.0,77.922,2024,10
HAD,Racing Bulls,HARD,24.0,17.0,77.335,2024,10
HAD,Racing Bulls,HARD,25.0,17.0,77.575,2024,10
HAD,Racing Bulls,HARD,26.0,16.0,78.126,2024,10
HAD,Racing Bulls,HARD,27.0,16.0,77.169,2024,10
HAD,Racing Bulls,HARD,28.0,16.0,77.003,2024,10
HAD,Racing Bulls,HARD,29.0,16.0,77.029,2024,10
HAD,Racing Bulls,HARD,30.0,15.0,76.905,2024,10
HAD,Racing Bulls,HARD,31.0,15.0,77.065,2024,10
HAD,Racing Bulls,HARD,32.0,15.0,77.093,2024,10
HAD,Racing Bulls,HARD,33.0,15.0,78.101,2024,10
HAD,Racing Bulls,HARD,34.0,16.0,77.881,2024,10
HAD,Racing Bulls,HARD,35.0,16.0,77.795,2024,10
HAD,Racing Bulls,HARD,36.0,16.0,77.44,2024,10
HAD,Racing Bulls,HARD,37.0,15.0,76.409,2024,10
HAD,Racing Bulls,HARD,38.0,15.0,76.432,2024,10
HAD,Racing Bulls,HARD,39.0,15.0,76.292,2024,10
HAD,Racing Bulls,HARD,40.0,15.0,76.556,2024,10
HAD,Racing Bulls,HARD,41.0,15.0,76.74,2024,10
HAD,Racing Bulls,HARD,42.0,15.0,76.563,2024,10
HAD,Racing Bulls,HARD,43.0,15.0,80.447,2024,10
HAD,Racing Bulls,HARD,44.0,14.0,78.685,2024,10
HAD,Racing Bulls,HARD,45.0,14.0,76.44,2024,10
HAD,Racing Bulls,HARD,46.0,14.0,76.569,2024,10
HAD,Racing Bulls,HARD,47.0,14.0,76.333,2024,10
HAD,Racing Bulls,HARD,48.0,14.0,77.362,2024,10
HAD,Racing Bulls,HARD,49.0,14.0,76.472,2024,10
HAD,Racing Bulls,HARD,50.0,15.0,78.983,2024,10
HAD,Racing Bulls,HARD,51.0,15.0,76.313,2024,10
HAD,Racing Bulls,HARD,52.0,16.0,78.567,2024,10
HAD,Racing Bulls,HARD,53.0,17.0,77.538,2024,10
HAD,Racing Bulls,HARD,54.0,17.0,121.476,2024,10
HAD,Racing Bulls,SOFT,4.0,16.0,115.651,2024,10
HAD,Racing Bulls,SOFT,5.0,16.0,102.898,2024,10
HAD,Racing Bulls,SOFT,6.0,16.0,117.112,2024,10
RUS,Mercedes,MEDIUM,4.0,1.0,81.852,2024,10
RUS,Mercedes,MEDIUM,5.0,1.0,76.437,2024,10
RUS,Mercedes,MEDIUM,6.0,1.0,76.253,2024,10
RUS,Mercedes,MEDIUM,7.0,1.0,75.986,2024,10
RUS,Mercedes,MEDIUM,8.0,1.0,75.808,2024,10
RUS,Mercedes,MEDIUM,9.0,1.0,75.984,2024,10
RUS,Mercedes,MEDIUM,10.0,1.0,76.384,2024,10
RUS,Mercedes,MEDIUM,11.0,1.0,76.413,2024,10
RUS,Mercedes,MEDIUM,12.0,1.0,76.608,2024,10
RUS,Mercedes,MEDIUM,13.0,1.0,76.538,2024,10
RUS,Mercedes,MEDIUM,14.0,1.0,76.558,2024,10
RUS,Mercedes,MEDIUM,15.0,1.0,76.715,2024,10
RUS,Mercedes,MEDIUM,16.0,7.0,92.351,2024,10
RUS,Mercedes,HARD,2.0,6.0,78.756,2024,10
RUS,Mercedes,HARD,3.0,4.0,76.816,2024,10
RUS,Mercedes,HARD,4.0,3.0,75.866,2024,10
RUS,Mercedes,HARD,5.0,3.0,75.817,2024,10
RUS,Mercedes,HARD,6.0,3.0,75.914,2024,10
RUS,Mercedes,HARD,7.0,3.0,75.89,2024,10
RUS,Mercedes,HARD,8.0,3.0,75.872,2024,10
RUS,Mercedes,HARD,9.0,3.0,76.013,2024,10
RUS,Mercedes,HARD,10.0,3.0,76.089,2024,10
RUS,Mercedes,HARD,11.0,3.0,75.993,2024,10
RUS,Mercedes,HARD,12.0,3.0,75.735,2024,10
RUS,Mercedes,HARD,13.0,3.0,75.563,2024,10
RUS,Mercedes,HARD,14.0,2.0,75.299,2024,10
RUS,Mercedes,HARD,15.0,2.0,76.043,2024,10
RUS,Mercedes,HARD,16.0,2.0,75.759,2024,10
RUS,Mercedes,HARD,17.0,1.0,75.986,2024,10
RUS,Mercedes,HARD,18.0,1.0,75.648,2024,10
RUS,Mercedes,HARD,19.0,1.0,75.564,2024,10
RUS,Mercedes,HARD,20.0,1.0,75.422,2024,10
RUS,Mercedes,HARD,21.0,1.0,75.588,2024,10
RUS,Mercedes,HARD,22.0,1.0,75.551,2024,10
RUS,Mercedes,HARD,23.0,1.0,75.578,2024,10
RUS,Mercedes,HARD,24.0,1.0,75.573,2024,10
RUS,Mercedes,HARD,25.0,1.0,75.536,2024,10
RUS,Mercedes,HARD,26.0,1.0,75.57,2024,10
RUS,Mercedes,HARD,27.0,1.0,75.766,2024,10
RUS,Mercedes,HARD,28.0,1.0,75.701,2024,10
RUS,Mercedes,HARD,29.0,1.0,75.477,2024,10
RUS,Mercedes,HARD,30.0,4.0,92.34,2024,10
RUS,Mercedes,HARD,1.0,4.0,78.49,2024,10
RUS,Mercedes,HARD,2.0,4.0,75.283,2024,10
RUS,Mercedes,HARD,3.0,3.0,75.295,2024,10
RUS,Mercedes,HARD,4.0,3.0,75.32,2024,10
RUS,Mercedes,HARD,5.0,2.0,75.337,2024,10
RUS,Mercedes,HARD,6.0,2.0,75.186,2024,10
RUS,Mercedes,HARD,7.0,2.0,75.314,2024,10
RUS,Mercedes,HARD,8.0,2.0,75.203,2024,10
RUS,Mercedes,HARD,9.0,2.0,75.374,2024,10
RUS,Mercedes,HARD,10.0,2.0,75.257,2024,10
RUS,Mercedes,HARD,11.0,1.0,75.221,2024,10
RUS,Mercedes,HARD,12.0,1.0,74.869,2024,10
RUS,Mercedes,HARD,13.0,1.0,74.849,2024,10
RUS,Mercedes,HARD,14.0,1.0,74.896,2024,10
RUS,Mercedes,HARD,15.0,1.0,75.102,2024,10
RUS,Mercedes,HARD,16.0,1.0,74.525,2024,10
RUS,Mercedes,HARD,17.0,1.0,74.466,2024,10
RUS,Mercedes,HARD,18.0,1.0,74.49,2024,10
RUS,Mercedes,HARD,19.0,1.0,74.357,2024,10
RUS,Mercedes,HARD,20.0,1.0,74.306,2024,10
RUS,Mercedes,HARD,21.0,1.0,74.119,2024,10
RUS,Mercedes,HARD,22.0,1.0,74.301,2024,10
RUS,Mercedes,HARD,23.0,1.0,74.364,2024,10
RUS,Mercedes,HARD,24.0,1.0,74.53,2024,10
RUS,Mercedes,HARD,25.0,1.0,103.5,2024,10
RUS,Mercedes,HARD,26.0,1.0,126.769,2024,10
RUS,Mercedes,HARD,27.0,1.0,123.817,2024,10
RUS,Mercedes,HARD,28.0,1.0,127.536,2024,10
PIA,McLaren,MEDIUM,1.0,4.0,83.939,2024,10
PIA,McLaren,MEDIUM,2.0,4.0,77.51,2024,10
PIA,McLaren,MEDIUM,3.0,4.0,76.714,2024,10
PIA,McLaren,MEDIUM,4.0,4.0,76.537,2024,10
PIA,McLaren,MEDIUM,5.0,4.0,76.397,2024,10
PIA,McLaren,MEDIUM,6.0,4.0,76.209,2024,10
PIA,McLaren,MEDIUM,7.0,4.0,76.456,2024,10
PIA,McLaren,MEDIUM,8.0,4.0,76.381,2024,10
PIA,McLaren,MEDIUM,9.0,4.0,76.714,2024,10
PIA,McLaren,MEDIUM,10.0,4.0,76.775,2024,10
PIA,McLaren,MEDIUM,11.0,4.0,76.599,2024,10
PIA,McLaren,MEDIUM,12.0,3.0,76.937,2024,10
PIA,McLaren,MEDIUM,13.0,2.0,76.974,2024,10
PIA,McLaren,MEDIUM,14.0,1.0,77.023,2024,10
PIA,McLaren,MEDIUM,15.0,1.0,77.185,2024,10
PIA,McLaren,MEDIUM,16.0,7.0,92.816,2024,10
PIA,McLaren,HARD,1.0,7.0,79.713,2024,10
PIA,McLaren,HARD,2.0,6.0,75.57,2024,10
PIA,McLaren,HARD,3.0,6.0,76.705,2024,10
PIA,McLaren,HARD,4.0,6.0,75.886,2024,10
PIA,McLaren,HARD,5.0,6.0,75.826,2024,10
PIA,McLaren,HARD,6.0,6.0,76.049,2024,10
PIA,McLaren,HARD,7.0,6.0,75.95,2024,10
PIA,McLaren,HARD,8.0,6.0,75.775,2024,10
PIA,McLaren,HARD,9.0,6.0,75.903,2024,10
PIA,McLaren,HARD,10.0,6.0,75.764,2024,10
PIA,McLaren,HARD,11.0,6.0,75.694,2024,10
PIA,McLaren,HARD,12.0,5.0,75.582,2024,10
PIA,McLaren,HARD,13.0,4.0,75.739,2024,10
PIA,McLaren,HARD,14.0,4.0,75.272,2024,10
PIA,McLaren,HARD,15.0,4.0,75.373,2024,10
PIA,McLaren,HARD,16.0,4.0,75.415,2024,10
PIA,McLaren,HARD,17.0,4.0,75.438,2024,10
PIA,McLaren,HARD,18.0,4.0,75.323,2024,10
PIA,McLaren,HARD,19.0,4.0,75.444,2024,10
PIA,McLaren,HARD,20.0,4.0,75.717,2024,10
PIA,McLaren,HARD,21.0,3.0,75.255,2024,10
PIA,McLaren,HARD,22.0,2.0,75.203,2024,10
PIA,McLaren,HARD,23.0,2.0,75.662,2024,10
PIA,McLaren,HARD,24.0,2.0,75.761,2024,10
PIA,McLaren,HARD,25.0,2.0,75.417,2024,10
PIA,McLaren,HARD,26.0,1.0,75.441,2024,10
PIA,McLaren,HARD,27.0,1.0,75.653,2024,10
PIA,McLaren,HARD,28.0,1.0,75.723,2024,10
PIA,McLaren,HARD,29.0,5.0,91.172,2024,10
PIA,McLaren,HARD,1.0,6.0,78.078,2024,10
PIA,McLaren,HARD,2.0,5.0,74.896,2024,10
PIA,McLaren,HARD,3.0,5.0,75.207,2024,10
PIA,McLaren,HARD,4.0,5.0,74.736,2024,10
PIA,McLaren,HARD,5.0,5.0,74.531,2024,10
PIA,McLaren,HARD,6.0,5.0,74.719,2024,10
PIA,McLaren,HARD,7.0,5.0,74.584,2024,10
PIA,McLaren,HARD,8.0,4.0,74.643,2024,10
PIA,McLaren,HARD,9.0,4.0,74.989,2024,10
PIA,McLaren,HARD,10.0,4.0,74.497,2024,10
PIA,McLaren,HARD,11.0,4.0,75.526,2024,10
PIA,McLaren,HARD,12.0,4.0,74.366,2024,10
PIA,McLaren,HARD,13.0,4.0,75.324,2024,10
PIA,McLaren,HARD,14.0,4.0,75.104,2024,10
PIA,McLaren,HARD,15.0,4.0,74.498,2024,10
PIA,McLaren,HARD,16.0,4.0,74.368,2024,10
PIA,McLaren,HARD,17.0,4.0,74.268,2024,10
PIA,McLaren,HARD,18.0,4.0,74.363,2024,10
PIA,McLaren,HARD,19.0,4.0,74.255,2024,10
PIA,McLaren,HARD,20.0,4.0,74.409,2024,10
PIA,McLaren,HARD,21.0,4.0,75.441,2024,10
PIA,McLaren,HARD,22.0,4.0,111.532,2024,10
PIA,McLaren,SOFT,4.0,4.0,118.447,2024,10
PIA,McLaren,SOFT,5.0,4.0,123.935,2024,10
PIA,McLaren,SOFT,6.0,4.0,123.49,2024,10
BEA,Haas F1 Team,MEDIUM,1.0,13.0,89.938,2024,10
BEA,Haas F1 Team,MEDIUM,2.0,13.0,78.823,2024,10
BEA,Haas F1 Team,MEDIUM,3.0,13.0,78.008,2024,10
BEA,Haas F1 Team,MEDIUM,4.0,13.0,77.716,2024,10
BEA,Haas F1 Team,MEDIUM,5.0,13.0,77.359,2024,10
BEA,Haas F1 Team,MEDIUM,6.0,13.0,77.39,2024,10
BEA,Haas F1 Team,MEDIUM,7.0,13.0,77.297,2024,10
BEA,Haas F1 Team,MEDIUM,8.0,13.0,77.491,2024,10
BEA,Haas F1 Team,MEDIUM,9.0,13.0,77.299,2024,10
BEA,Haas F1 Team,MEDIUM,10.0,13.0,77.379,2024,10
BEA,Haas F1 Team,MEDIUM,11.0,13.0,78.058,2024,10
BEA,Haas F1 Team,MEDIUM,12.0,13.0,78.628,2024,10
BEA,Haas F1 Team,MEDIUM,13.0,13.0,79.717,2024,10
BEA,Haas F1 Team,MEDIUM,14.0,12.0,78.446,2024,10
BEA,Haas F1 Team,MEDIUM,15.0,11.0,77.882,2024,10
BEA,Haas F1 Team,MEDIUM,16.0,11.0,78.484,2024,10
BEA,Haas F1 Team,MEDIUM,17.0,12.0,78.656,2024,10
BEA,Haas F1 Team,MEDIUM,18.0,20.0,95.065,2024,10
BEA,Haas F1 Team,HARD,1.0,20.0,80.046,2024,10
BEA,Haas F1 Team,HARD,2.0,20.0,76.535,2024,10
BEA,Haas F1 Team,HARD,3.0,20.0,77.183,2024,10
BEA,Haas F1 Team,HARD,4.0,20.0,76.903,2024,10
BEA,Haas F1 Team,HARD,5.0,19.0,76.686,2024,10
BEA,Haas F1 Team,HARD,6.0,18.0,76.668,2024,10
BEA,Haas F1 Team,HARD,7.0,18.0,76.8,2024,10
BEA,Haas F1 Team,HARD,8.0,18.0,76.541,2024,10
BEA,Haas F1 Team,HARD,9.0,18.0,76.708,2024,10
BEA,Haas F1 Team,HARD,10.0,18.0,76.479,2024,10
BEA,Haas F1 Team,HARD,11.0,18.0,77.059,2024,10
BEA,Haas F1 Team,HARD,12.0,18.0,77.169,2024,10
BEA,Haas F1 Team,HARD,13.0,18.0,76.848,2024,10
BEA,Haas F1 Team,HARD,14.0,18.0,79.709,2024,10
BEA,Haas F1 Team,HARD,15.0,18.0,77.403,2024,10
BEA,Haas F1 Team,HARD,16.0,18.0,76.64,2024,10
BEA,Haas F1 Team,HARD,17.0,18.0,76.96,2024,10
BEA,Haas F1 Team,HARD,18.0,18.0,77.123,2024,10
BEA,Haas F1 Team,HARD,19.0,18.0,77.212,2024,10
BEA,Haas F1 Team,HARD,20.0,17.0,78.286,2024,10
BEA,Haas F1 Team,HARD,21.0,17.0,77.027,2024,10
BEA,Haas F1 Team,HARD,22.0,17.0,77.06,2024,10
BEA,Haas F1 Team,HARD,23.0,17.0,76.813,2024,10
BEA,Haas F1 Team,HARD,24.0,17.0,77.275,2024,10
BEA,Haas F1 Team,HARD,25.0,16.0,77.077,2024,10
BEA,Haas F1 Team,HARD,26.0,16.0,76.814,2024,10
BEA,Haas F1 Team,HARD,27.0,16.0,77.83,2024,10
BEA,Haas F1 Team,HARD,28.0,15.0,77.621,2024,10
BEA,Haas F1 Team,HARD,29.0,15.0,77.889,2024,10
BEA,Haas F1 Team,HARD,30.0,15.0,77.064,2024,10
BEA,Haas F1 Team,HARD,31.0,14.0,76.475,2024,10
BEA,Haas F1 Team,HARD,32.0,14.0,76.386,2024,10
BEA,Haas F1 Team,HARD,33.0,14.0,76.022,2024,10
BEA,Haas F1 Team,HARD,34.0,14.0,76.151,2024,10
BEA,Haas F1 Team,HARD,35.0,14.0,75.947,2024,10
BEA,Haas F1 Team,HARD,36.0,14.0,75.643,2024,10
BEA,Haas F1 Team,HARD,37.0,14.0,76.646,2024,10
BEA,Haas F1 Team,HARD,38.0,13.0,79.137,2024,10
BEA,Haas F1 Team,HARD,39.0,13.0,78.924,2024,10
BEA,Haas F1 Team,HARD,40.0,13.0,78.076,2024,10
BEA,Haas F1 Team,HARD,41.0,12.0,77.427,2024,10
BEA,Haas F1 Team,HARD,42.0,12.0,76.145,2024,10
BEA,Haas F1 Team,HARD,43.0,12.0,75.646,2024,10
BEA,Haas F1 Team,HARD,44.0,12.0,75.397,2024,10
BEA,Haas F1 Team,HARD,45.0,12.0,75.455,2024,10
BEA,Haas F1 Team,HARD,46.0,12.0,75.403,2024,10
BEA,Haas F1 Team,HARD,47.0,12.0,75.476,2024,10
BEA,Haas F1 Team,HARD,48.0,12.0,118.863,2024,10
BEA,Haas F1 Team,SOFT,1.0,11.0,116.832,2024,10
BEA,Haas F1 Team,SOFT,2.0,11.0,107.065,2024,10
BEA,Haas F1 Team,SOFT,3.0,11.0,122.225,2024,10
NOR,McLaren,MEDIUM,1.0,1.0,88.861,2024,11
NOR,McLaren,MEDIUM,2.0,1.0,114.426,2024,11
NOR,McLaren,MEDIUM,3.0,1.0,113.022,2024,11
NOR,McLaren,MEDIUM,4.0,1.0,70.254,2024,11
NOR,McLaren,MEDIUM,5.0,1.0,69.858,2024,11
NOR,McLaren,MEDIUM,6.0,1.0,69.46,2024,11
NOR,McLaren,MEDIUM,7.0,1.0,69.313,2024,11
NOR,McLaren,MEDIUM,8.0,1.0,69.394,2024,11
NOR,McLaren,MEDIUM,9.0,1.0,69.488,2024,11
NOR,McLaren,MEDIUM,10.0,1.0,69.952,2024,11
NOR,McLaren,MEDIUM,11.0,1.0,70.946,2024,11
NOR,McLaren,MEDIUM,12.0,1.0,70.184,2024,11
NOR,McLaren,MEDIUM,13.0,1.0,70.046,2024,11
NOR,McLaren,MEDIUM,14.0,1.0,71.318,2024,11
NOR,McLaren,MEDIUM,15.0,1.0,71.274,2024,11
NOR,McLaren,MEDIUM,16.0,1.0,70.937,2024,11
NOR,McLaren,MEDIUM,17.0,1.0,70.841,2024,11
NOR,McLaren,MEDIUM,18.0,1.0,70.789,2024,11
NOR,McLaren,MEDIUM,19.0,1.0,71.043,2024,11
NOR,McLaren,MEDIUM,20.0,2.0,73.982,2024,11
NOR,McLaren,HARD,1.0,4.0,87.815,2024,11
NOR,McLaren,HARD,2.0,4.0,69.921,2024,11
NOR,McLaren,HARD,3.0,4.0,70.012,2024,11
NOR,McLaren,HARD,4.0,4.0,69.829,2024,11
NOR,McLaren,HARD,5.0,3.0,69.645,2024,11
NOR,McLaren,HARD,6.0,1.0,69.62,2024,11
NOR,McLaren,HARD,7.0,1.0,69.522,2024,11
NOR,McLaren,HARD,8.0,1.0,69.528,2024,11
NOR,McLaren,HARD,9.0,1.0,69.494,2024,11
NOR,McLaren,HARD,10.0,1.0,69.641,2024,11
NOR,McLaren,HARD,11.0,1.0,69.546,2024,11
NOR,McLaren,HARD,12.0,1.0,69.546,2024,11
NOR,McLaren,HARD,13.0,1.0,69.602,2024,11
NOR,McLaren,HARD,14.0,1.0,69.561,2024,11
NOR,McLaren,HARD,15.0,1.0,69.377,2024,11
NOR,McLaren,HARD,16.0,1.0,69.309,2024,11
NOR,McLaren,HARD,17.0,1.0,69.779,2024,11
NOR,McLaren,HARD,18.0,1.0,69.723,2024,11
NOR,McLaren,HARD,19.0,1.0,69.955,2024,11
NOR,McLaren,HARD,20.0,1.0,70.682,2024,11
NOR,McLaren,HARD,21.0,1.0,69.899,2024,11
NOR,McLaren,HARD,22.0,1.0,69.808,2024,11
NOR,McLaren,HARD,23.0,1.0,69.638,2024,11
NOR,McLaren,HARD,24.0,1.0,69.641,2024,11
NOR,McLaren,HARD,25.0,1.0,70.044,2024,11
NOR,McLaren,HARD,26.0,1.0,69.677,2024,11
NOR,McLaren,HARD,27.0,1.0,69.97,2024,11
NOR,McLaren,HARD,28.0,1.0,70.073,2024,11
NOR,McLaren,HARD,29.0,1.0,70.072,2024,11
NOR,McLaren,HARD,30.0,1.0,70.221,2024,11
